기준월,거래처 코드,제품코드,박스,금액
2025-01,1200280,101002612,150,1441.5
2025-01,1200280,101002859,165,856.35
2025-01,1200280,101003241,165,856.35
2025-01,1200280,101004174,165,856.35
2025-01,1200280,101004257,192,1555.2
2025-01,1200280,101070154,126,1251.18
2025-01,1200280,101070156,378,3753.5400000000004
2025-01,1200280,101070158,189,1876.77
2025-01,1200280,101070162,693,6881.49
2025-01,1200280,101070165,441,4379.13
2025-01,1200280,101070168,126,1251.18
2025-01,1200288,101002188,144,1285.92
2025-01,1200288,101002402,432,4145.76
2025-01,1200288,101002612,600,5616.0
2025-01,1200288,101004174,360,1688.4
2025-01,1200288,101070153,576,5287.68
2025-01,1200288,101070154,576,5287.68
2025-01,1200288,101070156,2304,22014.72
2025-01,1200288,101070158,720,6717.6
2025-01,1200288,101070162,6912,65324.16
2025-01,1200288,101070165,2448,22868.64
2025-01,1200288,101070168,2736,26016.480000000003
2025-01,1200363,101002381,150,1767.67
2025-01,1200363,101002402,144,1301.23
2025-01,1200363,101002612,2400,20988.24
2025-01,1200363,101002859,720,3400.49
2025-01,1200363,101003241,8640,40805.86
2025-01,1200363,101003346,216,2580.83
2025-01,1200363,101003347,864,10323.35
2025-01,1200363,101003359,360,1700.24
2025-01,1200363,101003360,360,1700.24
2025-01,1200363,101004141,324,4216.21
2025-01,1200363,101004174,360,1700.24
2025-01,1200363,101004183,180,850.12
2025-01,1200363,101004224,18792,225593.88
2025-01,1200363,101004230,1296,27809.309999999998
2025-01,1200363,101004233,3648,31470.56
2025-01,1200363,101004245,54,645.21
2025-01,1200363,101004261,6804,145998.86
2025-01,1200363,101070017,96,828.17
2025-01,1200363,101070153,144,1301.23
2025-01,1200363,101070154,288,2602.45
2025-01,1200363,101070156,5904,57383.72
2025-01,1200363,101070158,2736,28544.45
2025-01,1200363,101070162,2592,23634.38
2025-01,1200363,101070165,2592,23422.09
2025-01,1200363,101070168,3312,33537.07
2025-01,1200400,101002188,108,1087.56
2025-01,1200400,101003457,75,345.0
2025-01,1200400,101070154,108,1087.56
2025-01,1200400,101070156,216,2175.12
2025-01,1200400,101070158,216,2175.12
2025-01,1200400,101070162,432,4350.24
2025-01,1200400,101070165,108,1087.56
2025-01,1200400,101070168,270,2718.9
2025-01,1200419,101002188,441,3933.66
2025-01,1200419,101002402,441,3917.6099999999997
2025-01,1200419,101002612,300,3068.04
2025-01,1200419,101002715,160,835.2
2025-01,1200419,101002859,330,1887.42
2025-01,1200419,101003241,165,949.53
2025-01,1200419,101003346,96,995.52
2025-01,1200419,101003359,0,-11.64
2025-01,1200419,101004141,0,-216.0
2025-01,1200419,101004174,330,1904.88
2025-01,1200419,101004230,360,8554.16
2025-01,1200419,101004233,192,1341.96
2025-01,1200419,101004245,0,-72.0
2025-01,1200419,101004261,216,4622.4
2025-01,1200419,101070153,126,771.5100000000001
2025-01,1200419,101070154,315,2560.9500000000003
2025-01,1200419,101070156,504,4176.09
2025-01,1200419,101070162,378,3242.88
2025-01,1200419,101070165,378,3363.1800000000003
2025-01,1200424,101002188,432,4289.76
2025-01,1200424,101002402,144,1429.92
2025-01,1200424,101003015,288,4245.12
2025-01,1200424,101003241,360,1868.4
2025-01,1200424,101004224,216,2836.08
2025-01,1200424,101004257,192,1555.2
2025-01,1200424,101070153,432,4289.76
2025-01,1200424,101070154,144,1429.92
2025-01,1200424,101070156,720,7149.6
2025-01,1200424,101070158,144,1429.92
2025-01,1200424,101070162,864,8579.52
2025-01,1200424,101070165,288,2859.84
2025-01,1200424,101070168,288,2859.84
2025-01,1200441,101002381,300,3885.0
2025-01,1200441,101002402,189,1876.77
2025-01,1200441,101002612,225,2162.25
2025-01,1200441,101002715,720,5313.6
2025-01,1200441,101003241,540,2802.6000000000004
2025-01,1200441,101003347,156,2048.2799999999997
2025-01,1200441,101004224,864,9640.08
2025-01,1200441,101004261,711,16765.38
2025-01,1200441,101070153,144,1429.92
2025-01,1200441,101070154,306,3038.58
2025-01,1200441,101070156,288,2859.84
2025-01,1200441,101070158,144,1429.92
2025-01,1200441,101070162,288,2859.84
2025-01,1200441,101070165,288,2859.84
2025-01,1200441,101070168,432,4289.76
2025-01,1200460,101002402,144,1196.64
2025-01,1200460,101002612,450,3541.5
2025-01,1200460,101003241,1080,4644.0
2025-01,1200460,101003347,864,9288.0
2025-01,1200460,101003360,180,774.0
2025-01,1200460,101004141,648,8586.0
2025-01,1200460,101004224,8640,89539.34
2025-01,1200460,101004233,192,1887.36
2025-01,1200460,101004261,2754,59044.46
2025-01,1200460,101070158,144,1196.64
2025-01,1200460,101070162,288,2393.28
2025-01,1200460,101070165,432,3589.92
2025-01,1200460,101070168,432,3589.92
2025-01,1200473,101002188,315,3594.15
2025-01,1200473,101002402,315,3594.15
2025-01,1200473,101003241,165,955.35
2025-01,1200473,101070153,252,2875.32
2025-01,1200473,101070154,315,3594.15
2025-01,1200473,101070156,630,7188.3
2025-01,1200473,101070158,315,3594.15
2025-01,1200473,101070162,630,7188.3
2025-01,1200473,101070165,630,7188.3
2025-01,1200473,101070168,315,3594.15
2025-01,1200514,101002381,1650,22071.0
2025-01,1200514,101002402,1701,17951.22
2025-01,1200514,101002715,1920,16019.2
2025-01,1200514,101003346,2592,33448.32
2025-01,1200514,101004224,6720,86851.2
2025-01,1200514,101004233,4512,43982.4
2025-01,1200514,101004257,2496,21168.0
2025-01,1200514,101070153,1890,19952.73
2025-01,1200514,101070154,1134,11859.75
2025-01,1200514,101070156,2772,29290.59
2025-01,1200514,101070158,1323,13963.32
2025-01,1200514,101070162,5544,58961.7
2025-01,1200514,101070165,3780,40373.549999999996
2025-01,1200514,101070168,2457,25794.72
2025-01,1200518,101001911,27975,381913.27
2025-01,1200518,101003648,55088,480093.31000000006
2025-01,1200518,101004098,56736,395643.57999999996
2025-01,1200521,101003359,165,887.7
2025-01,1200521,101004174,330,1775.4
2025-01,1200521,101070154,567,5891.13
2025-01,1200521,101070163,135,2061.45
2025-01,1200521,101070165,945,9818.55
2025-01,1200521,101070166,1350,20614.5
2025-01,1200548,101003346,2112,28280.329999999998
2025-01,1200548,101004196,1824,16098.52
2025-01,1200548,101004224,29952,400194.64999999997
2025-01,1200548,101070156,3843,35858.81
2025-01,1200548,101070162,4158,40675.450000000004
2025-01,1200610,101002188,63,622.46
2025-01,1200610,101002402,63,611.1800000000001
2025-01,1200610,101002715,320,2610.88
2025-01,1200610,101003241,330,1666.92
2025-01,1200610,101004224,96,1254.18
2025-01,1200610,101005690,96,880.5699999999999
2025-01,1200610,101070154,63,622.46
2025-01,1200610,101070156,252,2489.85
2025-01,1200610,101070158,63,622.46
2025-01,1200610,101070162,252,2478.5699999999997
2025-01,1200610,101070165,252,2489.85
2025-01,1200610,101070168,252,2478.56
2025-01,1200611,101002188,63,622.46
2025-01,1200611,101002402,63,622.46
2025-01,1200611,101002612,75,717.15
2025-01,1200611,101002715,320,2610.88
2025-01,1200611,101004224,2016,26337.730000000003
2025-01,1200611,101004230,72,1689.27
2025-01,1200611,101004233,192,1811.06
2025-01,1200611,101004257,48,386.86
2025-01,1200611,101070153,63,622.46
2025-01,1200611,101070154,63,622.46
2025-01,1200611,101070156,504,4979.7
2025-01,1200611,101070158,567,5579.6
2025-01,1200611,101070162,2835,27966.829999999998
2025-01,1200611,101070165,126,1233.64
2025-01,1200611,101070168,1008,9959.39
2025-01,1200649,101002188,144,1429.92
2025-01,1200649,101002715,1980,12988.8
2025-01,1200649,101002859,180,934.2
2025-01,1200649,101003015,144,2122.56
2025-01,1200649,101003241,360,1868.4
2025-01,1200649,101003346,108,1418.04
2025-01,1200649,101003347,216,2836.08
2025-01,1200649,101004141,81,1158.3
2025-01,1200649,101004224,1188,12474.0
2025-01,1200649,101004261,162,3819.96
2025-01,1200649,101070156,72,714.96
2025-01,1200649,101070162,720,7149.6
2025-01,1200649,101070165,504,5004.72
2025-01,1200649,101070168,432,4289.76
2025-01,1200654,101001911,11850,176153.78
2025-01,1200654,101003648,43560,383079.24000000005
2025-01,1200654,101004098,28224,142959.56
2025-01,1200654,101005699,7008,-24260.03
2025-01,1200657,101001911,0,-26599.44
2025-01,1200657,101003648,26488,202766.36000000002
2025-01,1200657,101004098,22560,113425.91
2025-01,1200659,101001911,59400,814329.16
2025-01,1200659,101002622,32960,353716.19
2025-01,1200659,101003648,83776,728085.96
2025-01,1200659,101004098,48096,308478.74
2025-01,1200664,101002188,315,3127.95
2025-01,1200664,101002402,315,3127.95
2025-01,1200664,101070153,189,1876.77
2025-01,1200664,101070154,189,1876.77
2025-01,1200664,101070156,567,5630.31
2025-01,1200664,101070158,693,6881.49
2025-01,1200664,101070162,441,4379.13
2025-01,1200664,101070165,315,3127.95
2025-01,1200664,101070168,756,7507.08
2025-01,1200671,101001911,1875,26757.54
2025-01,1200671,101003648,46992,409661.97000000003
2025-01,1200671,101004098,46848,306153.0
2025-01,1200682,101001911,375,5574.49
2025-01,1200682,101002622,240,3056.64
2025-01,1200682,101003648,37664,357872.9
2025-01,1200682,101004098,20448,107928.01000000001
2025-01,1200682,101004125,270,3809.4599999999996
2025-01,1200682,101004167,9600,107712.01
2025-01,1200682,101070163,270,3863.16
2025-01,1200695,101002381,300,3885.0
2025-01,1200695,101002612,750,7207.5
2025-01,1200695,101002859,660,3425.4
2025-01,1200695,101003241,410,2127.9
2025-01,1200695,101003346,480,6302.4
2025-01,1200695,101003360,330,1712.7
2025-01,1200695,101004174,990,5138.1
2025-01,1200695,101004224,864,11344.32
2025-01,1200695,101004245,480,6302.4
2025-01,1200698,101002715,5400,35748.0
2025-01,1200698,101003241,360,1890.0
2025-01,1200698,101003346,432,5715.36
2025-01,1200698,101003347,432,5715.36
2025-01,1200698,101004141,648,9350.64
2025-01,1200698,101004224,15552,152221.58
2025-01,1200698,101004245,432,5715.36
2025-01,1200698,101004261,810,17668.69
2025-01,1200698,101070162,2880,29001.6
2025-01,1200698,101070165,1440,14500.8
2025-01,1200698,101070168,2448,24651.36
2025-01,1200706,101002612,600,5808.0
2025-01,1200706,101004224,1080,11426.4
2025-01,1200706,101004257,576,4728.96
2025-01,1200706,101004261,648,15364.08
2025-01,1200711,101001911,10650,158300.57
2025-01,1200711,101002622,1280,14429.87
2025-01,1200711,101003648,50600,350792.44
2025-01,1200711,101004098,40800,243076.25
2025-01,1200711,101004125,8100,114283.70999999999
2025-01,1200711,101070163,10035,143392.76
2025-01,1200711,101070166,1035,14808.85
2025-01,1200713,101002612,300,3084.0
2025-01,1200713,101002715,360,2541.6
2025-01,1200713,101002716,0,-264.27
2025-01,1200713,101003241,1080,6033.39
2025-01,1200713,101003346,432,6073.92
2025-01,1200713,101003347,216,2907.4
2025-01,1200713,101003360,720,4140.0
2025-01,1200713,101004141,810,12050.439999999999
2025-01,1200713,101004174,360,1981.69
2025-01,1200713,101004224,432,4471.33
2025-01,1200713,101004233,384,4043.52
2025-01,1200713,101004245,0,-129.56
2025-01,1200713,101004257,0,-74.94
2025-01,1200713,101004261,0,-343.05
2025-01,1200713,101070017,192,2021.76
2025-01,1200713,101070152,288,1630.08
2025-01,1200713,101070158,0,-69.54
2025-01,1200713,101070162,0,-208.62
2025-01,1200713,101070168,0,-278.15
2025-01,1200718,101002612,600,6198.0
2025-01,1200718,101002715,1080,7668.0
2025-01,1200718,101002716,648,6220.8
2025-01,1200718,101002717,720,6386.4
2025-01,1200718,101002859,720,4168.8
2025-01,1200718,101003241,1440,8337.6
2025-01,1200718,101003346,648,9149.76
2025-01,1200718,101003347,4104,51857.28
2025-01,1200718,101003359,720,4168.8
2025-01,1200718,101003360,1440,8337.6
2025-01,1200718,101004141,1944,30365.28
2025-01,1200718,101004174,720,4168.8
2025-01,1200718,101004224,38880,439344.0
2025-01,1200718,101004229,486,10487.880000000001
2025-01,1200718,101004230,648,14521.68
2025-01,1200718,101004245,1080,15249.6
2025-01,1200718,101004257,384,3540.48
2025-01,1200718,101004261,3402,71801.64
2025-01,1200718,101070152,1728,9866.88
2025-01,1200718,101070155,1152,6577.92
2025-01,1200718,101070156,432,4929.12
2025-01,1200718,101070158,144,1643.04
2025-01,1200718,101070161,2592,14800.32
2025-01,1200718,101070162,1152,13144.32
2025-01,1200718,101070164,576,3288.96
2025-01,1200718,101070165,720,8215.2
2025-01,1200718,101070167,2592,14800.32
2025-01,1200718,101070168,144,1643.04
2025-01,1200719,101002612,300,2739.0
2025-01,1200719,101002715,5400,38340.0
2025-01,1200719,101002859,360,2084.4
2025-01,1200719,101003241,1080,6253.200000000001
2025-01,1200719,101003347,0,-164.16
2025-01,1200719,101003359,360,2084.4
2025-01,1200719,101003360,1080,6253.200000000001
2025-01,1200719,101004141,324,5060.88
2025-01,1200719,101004224,9072,102513.6
2025-01,1200719,101004230,0,-123.12
2025-01,1200719,101004233,0,-172.8
2025-01,1200719,101004257,192,1770.24
2025-01,1200719,101004261,0,-738.72
2025-01,1200719,101005690,0,1841.04
2025-01,1200719,101070156,288,3286.08
2025-01,1200719,101070158,288,3286.08
2025-01,1200719,101070162,1008,11501.28
2025-01,1200719,101070165,288,3286.08
2025-01,1200719,101070168,1152,13144.32
2025-01,1200720,101002715,1980,13978.8
2025-01,1200720,101002716,324,3097.44
2025-01,1200720,101002717,360,3178.8
2025-01,1200720,101003347,432,5466.96
2025-01,1200720,101003360,360,2070.0
2025-01,1200720,101004141,1296,17620.739999999998
2025-01,1200720,101004224,6480,86860.08
2025-01,1200720,101004229,243,6031.26
2025-01,1200720,101004230,324,7238.16
2025-01,1200720,101004233,192,2021.76
2025-01,1200720,101004257,192,1756.8
2025-01,1200720,101070162,216,2445.12
2025-01,1200720,101070165,72,815.04
2025-01,1200720,101070168,216,2445.12
2025-01,1200721,101003133,360,2952.0
2025-01,1200721,101003457,720,3736.8
2025-01,1200721,101070165,72,714.96
2025-01,1200742,101002612,1500,14490.0
2025-01,1200742,101002715,2520,20664.0
2025-01,1200742,101002717,720,5904.0
2025-01,1200742,101070153,1296,12908.16
2025-01,1200742,101070154,4608,45895.68
2025-01,1200742,101070156,3168,31553.28
2025-01,1200742,101070158,1872,18645.120000000003
2025-01,1200742,101070162,4320,43027.2
2025-01,1200761,101002402,432,5292.0
2025-01,1200761,101002715,360,2660.4
2025-01,1200761,101002717,180,1663.2
2025-01,1200761,101004233,288,3231.36
2025-01,1200761,101004257,384,3778.56
2025-01,1200761,101070153,504,6174.0
2025-01,1200761,101070158,288,3528.0
2025-01,1200761,101070162,792,9702.0
2025-01,1200761,101070168,504,6174.0
2025-01,1200763,101001911,251,3691.94
2025-01,1200763,101002402,5267,48615.47
2025-01,1200763,101002612,31050,272434.94
2025-01,1200763,101002715,3,21.58
2025-01,1200763,101002859,441,2135.87
2025-01,1200763,101003241,41085,199897.13
2025-01,1200763,101003346,19119,219907.14
2025-01,1200763,101003347,16800,193260.71
2025-01,1200763,101003359,5786,28153.73
2025-01,1200763,101004141,5822,77996.41
2025-01,1200763,101004224,82272,944954.78
2025-01,1200763,101004229,7193,148764.91
2025-01,1200763,101004230,25776,532635.9
2025-01,1200763,101004233,10339,91424.6
2025-01,1200763,101004245,252,2898.88
2025-01,1200763,101004257,16512,108321.31999999999
2025-01,1200763,101004261,60552,1250849.28
2025-01,1200763,101005690,6217,55130.5
2025-01,1200763,101005693,0,-84.0
2025-01,1200763,101005699,2437,21593.64
2025-01,1200763,101070153,16754,154093.45
2025-01,1200763,101070154,1881,17494.28
2025-01,1200763,101070156,19948,185000.13
2025-01,1200763,101070158,1049,9716.76
2025-01,1200763,101070161,43740,204182.51
2025-01,1200763,101070162,13012,120949.97
2025-01,1200763,101070164,29758,138866.31
2025-01,1200763,101070165,6209,57727.65
2025-01,1200763,101070168,396,3669.82
2025-01,1200765,101070156,5103,44156.07
2025-01,1200765,101070162,7875,67929.75
2025-01,1200765,101070165,2142,18550.98
2025-01,1200769,101002381,750,11179.35
2025-01,1200769,101002612,3300,31776.3
2025-01,1200769,101002715,360,2679.48
2025-01,1200769,101002716,324,2627.32
2025-01,1200769,101002717,360,2679.48
2025-01,1200769,101003015,288,4180.9
2025-01,1200769,101003241,1800,9535.32
2025-01,1200769,101003346,648,8337.81
2025-01,1200769,101003347,216,2853.79
2025-01,1200769,101004224,2376,31974.91
2025-01,1200769,101004229,162,3798.09
2025-01,1200769,101004230,162,3798.09
2025-01,1200769,101004233,384,3998.6
2025-01,1200769,101004257,192,1760.83
2025-01,1200769,101004261,2592,59686.130000000005
2025-01,1200769,101070154,288,2610.14
2025-01,1200769,101070156,432,4822.42
2025-01,1200769,101070158,288,2610.14
2025-01,1200769,101070162,864,8395.49
2025-01,1200769,101070165,1008,9477.65
2025-01,1200769,101070168,1584,16050.970000000001
2025-01,1200771,101002612,300,3081.0
2025-01,1200771,101002715,640,5644.8
2025-01,1200771,101003241,495,2841.3
2025-01,1200771,101003347,192,2695.68
2025-01,1200771,101004224,672,9434.88
2025-01,1200771,101004245,96,1347.84
2025-01,1200771,101070156,126,1423.8
2025-01,1200771,101070162,126,1423.8
2025-01,1200771,101070165,189,2135.7
2025-01,1200771,101070168,252,2847.6
2025-01,1200781,101002715,3840,30787.73
2025-01,1200781,101002717,480,3803.9
2025-01,1200781,101003241,330,1669.88
2025-01,1200781,101004174,330,1691.29
2025-01,1200781,101004261,1296,30321.23
2025-01,1200781,101070156,2079,20183.14
2025-01,1200781,101070162,1890,18227.29
2025-01,1200781,101070165,630,5979.66
2025-01,1200781,101070168,1701,16763.820000000003
2025-01,1200784,101002612,300,2883.0
2025-01,1200784,101002716,162,1448.28
2025-01,1200784,101002717,180,1476.0
2025-01,1200784,101003241,360,1868.4
2025-01,1200784,101003347,216,2836.08
2025-01,1200784,101003359,180,934.2
2025-01,1200784,101003360,90,467.1
2025-01,1200784,101004141,81,1158.3
2025-01,1200784,101004174,90,467.1
2025-01,1200784,101004183,180,934.2
2025-01,1200784,101004230,81,1909.98
2025-01,1200784,101004233,96,910.08
2025-01,1200784,101004245,108,1418.04
2025-01,1200784,101004261,162,3819.96
2025-01,1200784,101005690,48,455.04
2025-01,1200784,101070162,1152,11439.36
